,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,64.0,512.0,64.0,139702.6246875,75.51493226351351,1.6165056214526379
0,64.0,512.0,128.0,139523.1165625,75.4179008445946,1.6185853907419665
0,64.0,512.0,256.0,147269.5653125,79.60517043918918,1.5334470341853987
0,64.0,512.0,512.0,162233.3034375,87.69367753378377,1.3920081349512587
0,64.0,512.0,1024.0,187702.8853125,101.46101908783783,1.2031252357120623
0,64.0,512.0,2048.0,228084.8878125,123.2891285472973,0.9901141645173255
0,64.0,512.0,4096.0,331627.5015625,179.2581089527027,0.6809751213756872
0,64.0,512.0,8192.0,554498.5878125,299.7289663851351,0.40726898695425573
0,64.0,512.0,16384.0,1040211.0059375,562.2762194256757,0.21710025834755553
0,64.0,512.0,32768.0,1712089.7221875,925.4539038851351,0.13190317960484896
0,128.0,16.0,32.0,113780.7434375,61.503104560810804,0.1240489336320421
0,128.0,16.0,64.0,114441.6484375,61.86035050675675,0.12333254614665036
0,128.0,16.0,128.0,114040.0909375,61.643292398648654,0.12376682417795873
0,128.0,16.0,256.0,114765.2546875,62.03527280405406,0.12298478249364252
0,128.0,16.0,512.0,115203.2203125,62.27201097972973,0.12251723387330976
0,128.0,16.0,1024.0,116913.4353125,63.196451520270266,0.12072504625627985
0,128.0,16.0,2048.0,119685.5378125,64.69488530405405,0.11792886712325275
0,128.0,16.0,4096.0,122068.7221875,65.98309307432433,0.11562650639728997
0,128.0,16.0,8192.0,125383.3321875,67.77477415540541,0.11256982598890244
0,128.0,16.0,16384.0,133383.5971875,72.09924172297298,0.10581795799566839
0,128.0,16.0,32768.0,147452.1259375,79.70385185810811,0.09572177948958975
0,128.0,32.0,32.0,114212.5484375,61.73651266891891,0.24715988003577977
0,128.0,32.0,64.0,113426.2884375,61.31150726351351,0.2488731682656141
0,128.0,32.0,128.0,119534.3271875,64.61314983108109,0.23615609366358833
0,128.0,32.0,256.0,116996.1584375,63.24116672297296,0.24127937313870504
0,128.0,32.0,512.0,116919.2021875,63.19956875,0.24143818331004133
0,128.0,32.0,1024.0,119049.3003125,64.35097314189188,0.23711823331708262
0,128.0,32.0,2048.0,124827.4390625,67.47429138513513,0.22614226469531917
0,128.0,32.0,4096.0,130894.0240625,70.75352652027027,0.2156611806521699
0,128.0,32.0,8192.0,139307.4828125,75.30134206081082,0.2026363494340952
0,128.0,32.0,16384.0,151226.6003125,81.74410827702701,0.18666530696908334
0,128.0,32.0,32768.0,176398.7665625,95.35068462837836,0.1600281017714633
0,128.0,64.0,32.0,113738.8128125,61.4804393581081,0.49637866037796746
0,128.0,64.0,64.0,117614.1228125,63.57520152027027,0.4800233015458138
0,128.0,64.0,128.0,120578.9728125,65.17782314189189,0.46822027272827477
0,128.0,64.0,256.0,118293.5428125,63.94245557432432,0.4772662835238034
0,128.0,64.0,512.0,119481.0121875,64.58433091216216,0.47252294321233024
0,128.0,64.0,1024.0,123664.7228125,66.84579611486487,0.45653698371154716
0,128.0,64.0,2048.0,126982.8084375,68.63935591216216,0.44460758299912007
0,128.0,64.0,4096.0,137819.2584375,74.4968964527027,0.40964898647499387
0,128.0,64.0,8192.0,156353.6321875,84.5154768581081,0.3610886344413803
0,128.0,64.0,16384.0,181285.5665625,97.99219814189189,0.3114286515355323
0,128.0,64.0,32768.0,233129.4628125,126.0159258445946,0.24217239147716754
0,128.0,128.0,32.0,119272.4565625,64.47159814189189,0.9466983603919961
0,128.0,128.0,64.0,119350.3734375,64.51371537162163,0.9460803165620564
0,128.0,128.0,128.0,124258.4196875,67.1667133445946,0.9087113722856286
0,128.0,128.0,256.0,123767.3971875,66.90129577702703,0.9123165037991151
0,128.0,128.0,512.0,125165.1190625,67.65682111486487,0.9021286434860566
0,128.0,128.0,1024.0,131939.1328125,71.31845016891891,0.8558115905359075
0,128.0,128.0,2048.0,142349.8284375,76.94585320945947,0.7932221648172871
0,128.0,128.0,4096.0,157381.2646875,85.07095388513513,0.7174617594570782
