,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,32.0,512.0,512.0,4372.4784375,2.363501858108108,413.1846243835646
0,32.0,512.0,1024.0,5691.6078125,3.076544763513514,634.8437306511593
0,32.0,512.0,2048.0,8136.6934375,4.398212668918919,888.1448730020195
0,32.0,512.0,4096.0,13018.7734375,7.037174831081082,1110.1756516268354
0,32.0,512.0,8192.0,22304.6078125,12.056544763513514,1295.976612932935
0,32.0,512.0,16384.0,41192.7503125,22.26635152027027,1403.4629779455606
0,32.0,512.0,32768.0,73878.0134375,39.93406131756757,1565.0799833288743
0,64.0,16.0,32.0,2646.6971875,1.4306471283783782,1.3332072029002426
0,64.0,16.0,64.0,2773.6703125,1.4992812500000001,2.544351884062371
0,64.0,16.0,128.0,2863.6384375,1.5479126689189193,4.928828744157358
0,64.0,16.0,256.0,3104.2840625,1.6779913851351353,9.093486415393672
0,64.0,16.0,512.0,3161.0709375,1.7086869932432436,17.860252297629913
0,64.0,16.0,1024.0,3420.6746875,1.8490133445945947,33.009587055331885
0,64.0,16.0,2048.0,3711.3734375,2.006147804054054,60.848125809059894
0,64.0,16.0,4096.0,4396.2703125,2.376362331081081,102.73714769858279
0,64.0,16.0,8192.0,4619.5203125,2.497038006756757,195.54418486739473
0,64.0,16.0,16384.0,5222.8534375,2.8231640202702697,345.91067088651647
0,64.0,16.0,32768.0,6494.5234375,3.5105532094594594,556.3581915153335
0,64.0,32.0,32.0,2809.7353125,1.518775844594595,2.5116928429451764
0,64.0,32.0,64.0,2863.7871875,1.5479930743243244,4.928572745392455
0,64.0,32.0,128.0,3025.6990625,1.6355130067567567,9.329665794127855
0,64.0,32.0,256.0,3182.5459375,1.7202951013513514,17.73974228418338
0,64.0,32.0,512.0,3435.9521875,1.8572714527027028,32.862815918376036
0,64.0,32.0,1024.0,3711.8040625,2.006380574324324,60.84107689958761
0,64.0,32.0,2048.0,4305.4553125,2.327273141891892,104.90416433098154
0,64.0,32.0,4096.0,4694.9403125,2.537805574324324,192.40295760304434
0,64.0,32.0,8192.0,5295.6384375,2.8625072635135136,341.1563852345726
0,64.0,32.0,16384.0,6512.6878125,3.5203717905405405,554.8064792012602
0,64.0,32.0,32768.0,8970.9584375,4.849166722972973,805.550789252947
0,64.0,64.0,32.0,2858.0578125,1.5448961148648648,4.938453230770288
0,64.0,64.0,64.0,3122.2871875,1.6877228040540537,9.041054371532253
0,64.0,64.0,128.0,3170.4371875,1.713749831081081,17.807489421255454
0,64.0,64.0,256.0,3411.2665625,1.8439278716216219,33.100620463768365
0,64.0,64.0,512.0,3734.5559375,2.0186788851351354,60.470396545611294
0,64.0,64.0,1024.0,4378.0490625,2.366513006756757,103.16473004781537
0,64.0,64.0,2048.0,4655.3703125,2.516416385135135,194.0383390953593
0,64.0,64.0,4096.0,5252.8596875,2.839383614864865,343.9347083153789
0,64.0,64.0,8192.0,6446.4909375,3.4845896959459464,560.5036195431449
0,64.0,64.0,16384.0,8850.2671875,4.78392820945946,816.5360989218796
0,64.0,64.0,32768.0,13666.0146875,7.387034966216216,1057.5961878827177
0,64.0,128.0,32.0,3097.9528125,1.674569087837838,9.112070470500003
0,64.0,128.0,64.0,3206.0678125,1.7330096283783782,17.60958468849107
0,64.0,128.0,128.0,3537.7921875,1.912320101351351,31.91681644256153
0,64.0,128.0,256.0,3849.5840625,2.08085625,58.6635113957561
0,64.0,128.0,512.0,4545.9084375,2.457247804054054,99.3553223925786
0,64.0,128.0,1024.0,4724.9653125,2.554035304054054,191.18032338088625
0,64.0,128.0,2048.0,5313.0978125,2.871944763513514,340.0352961382085
0,64.0,128.0,4096.0,6494.5984375,3.5105937500000004,556.3517932541242
0,64.0,128.0,8192.0,8832.2721875,4.774201182432432,818.1997246558116
0,64.0,128.0,16384.0,13564.0853125,7.331938006756758,1065.543667813158
0,64.0,128.0,32768.0,22928.9203125,12.394010979729728,1260.68954202565
0,64.0,256.0,32.0,3200.9046875,1.73021875,17.637992018399963
0,64.0,256.0,64.0,3532.2296875,1.9093133445945947,31.96707175293492
0,64.0,256.0,128.0,4024.2040625,2.1752454391891893,56.11795713710153
