,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,32.0,32.0,32.0,1062.1134375,0.5741153716216216,6.644482064168735
0,32.0,32.0,64.0,1405.6003125,0.7597839527027028,10.04154459386027
0,32.0,32.0,128.0,1447.1953125,0.7822677364864865,19.50585002881261
0,32.0,32.0,256.0,1415.8678125,0.7653339527027027,39.874894720002395
0,32.0,32.0,512.0,1388.4690625,0.7505238175675675,81.323474476524
0,32.0,32.0,1024.0,1516.9871875,0.8199930743243244,148.86778953817728
0,32.0,32.0,2048.0,1734.2628125,0.937439358108108,260.43362297559037
0,32.0,32.0,4096.0,2004.3084375,1.0834099662162162,450.6896351045472
0,32.0,32.0,8192.0,2529.2996875,1.3671890202702701,714.2849390062614
0,32.0,32.0,16384.0,3151.8059375,1.7036788851351352,1146.4161621275953
0,32.0,32.0,32768.0,4772.4553125,2.5797055743243242,1514.223415002909
0,32.0,64.0,32.0,1224.1490625,0.661702195945946,11.529960050762552
0,32.0,64.0,64.0,1281.0515625,0.692460304054054,22.035653565267612
0,32.0,64.0,128.0,1477.5596875,0.798680912162162,38.21003046731642
0,32.0,64.0,256.0,1488.5059375,0.8045978040540541,75.85797380779367
0,32.0,64.0,512.0,1631.0721875,0.8816606418918919,138.45517014577155
0,32.0,64.0,1024.0,1790.4015625,0.9677846283783785,252.2676107995217
0,32.0,64.0,2048.0,2172.3603125,1.1742488175675676,415.8244996856413
0,32.0,64.0,4096.0,2515.8365625,1.3599116554054052,718.107537566049
0,32.0,64.0,8192.0,3283.7246875,1.7749863175675678,1100.3607655535307
0,32.0,64.0,16384.0,4820.7859375,2.6058302364864865,1499.042683653133
0,32.0,64.0,32768.0,7336.1359375,3.9654788851351355,1970.127833772321
0,32.0,128.0,32.0,1166.5484375,0.630566722972973,24.19854433483941
0,32.0,128.0,64.0,1327.3103125,0.7174650337837838,42.53535556911468
0,32.0,128.0,128.0,1442.5534375,0.779758614864865,78.27454049867951
0,32.0,128.0,256.0,1603.9109375,0.8669788851351352,140.7996559617909
0,32.0,128.0,512.0,1826.7321875,0.9874228040540541,247.2505548427685
0,32.0,128.0,1024.0,2072.4578125,1.120247466216216,435.86968606460147
0,32.0,128.0,2048.0,2589.3253125,1.3996353040540541,697.7266747240407
0,32.0,128.0,4096.0,3181.8440625,1.7199157094594597,1135.5936251062992
0,32.0,128.0,8192.0,4762.3146875,2.5742241554054055,1517.447605135599
0,32.0,128.0,16384.0,7738.1590625,4.182788682432432,1867.7730969993856
0,32.0,128.0,32768.0,11039.6290625,5.96736706081081,2618.4077918870125
0,32.0,256.0,32.0,1391.4871875,0.7521552364864865,40.573515271678886
0,32.0,256.0,64.0,1485.8765625,0.8031765202702702,75.99223497341231
0,32.0,256.0,128.0,1658.3740625,0.8964184121621622,136.17573783127276
0,32.0,256.0,256.0,1845.5709375,0.9976059121621621,244.72661654727034
0,32.0,256.0,512.0,2182.2671875,1.179603885135135,413.9368163961423
0,32.0,256.0,1024.0,2595.4771875,1.4029606418918916,696.0728674500238
0,32.0,256.0,2048.0,3229.2165625,1.745522466216216,1118.9344321034423
0,32.0,256.0,4096.0,4800.6415625,2.5949413851351353,1505.332889820846
0,32.0,256.0,8192.0,7472.1496875,4.038999831081082,1934.2660757868405
0,32.0,256.0,16384.0,11199.8396875,6.053967398648649,2580.9521812172443
0,32.0,256.0,32768.0,22486.9753125,12.15512179054054,2570.9327075930983
0,32.0,512.0,32.0,1531.8778125,0.8280420608108108,73.71034312353902
0,32.0,512.0,64.0,1598.9303125,0.8642866554054054,141.23832754499915
0,32.0,512.0,128.0,1820.4540625,0.9840292229729731,248.10312523449286
0,32.0,512.0,256.0,2107.9384375,1.1394261824324325,428.533717121746
0,32.0,512.0,512.0,2618.3103125,1.4153028716216216,690.0027590489022
0,32.0,512.0,1024.0,3333.4171875,1.8018471283783781,1083.957220396127
0,32.0,512.0,2048.0,4691.9815625,2.53620625,1540.1942762045596
0,32.0,512.0,4096.0,7283.0409375,3.936778885135135,1984.4904661686971
0,32.0,512.0,8192.0,11102.7871875,6.001506587837838,2603.512979259955
0,32.0,512.0,16384.0,21434.0246875,11.58595929054054,2697.2302649675908
0,32.0,512.0,32768.0,34138.6328125,18.453315033783785,3386.9253298061694
0,64.0,16.0,32.0,1230.2459375,0.6649978040540541,2.86820995165298
0,64.0,16.0,64.0,1283.8709375,0.6939842905405404,5.496819091747876
0,64.0,16.0,128.0,1417.3065625,0.7661116554054054,9.95860107602401
0,64.0,16.0,256.0,1464.8584375,0.7918153716216216,19.270640154452344
0,64.0,16.0,512.0,1466.0521875,0.7924606418918918,38.509936465575045
0,64.0,16.0,1024.0,1473.7078125,0.7965988175675676,76.61969651298489
0,64.0,16.0,2048.0,1689.7896875,0.9133998310810811,133.64392659138196
0,64.0,16.0,4096.0,1898.3565625,1.0261386824324326,237.92177781714653
0,64.0,16.0,8192.0,2306.8690625,1.24695625,391.5786095035489
0,64.0,16.0,16384.0,2698.4696875,1.4586322635135134,669.5058235504355
0,64.0,16.0,32768.0,3718.1621875,2.0098173986486487,971.7923533381083
0,64.0,32.0,32.0,1126.5159375,0.6089275337837838,6.2646282169415
0,64.0,32.0,64.0,1513.6121875,0.8181687500000001,9.324975152133796
0,64.0,32.0,128.0,1543.3259375,0.8342302364864866,18.290875370994513
0,64.0,32.0,256.0,1597.2734375,0.8633910472972971,35.34619505413188
0,64.0,32.0,512.0,1586.0840625,0.8573427364864865,71.19115387314388
